Year,Region,UF,Grade,Mean_General,Mean_General_std,Public_Share,Network_Data_Coverage,Natural_Sciences,Humanities,Language,Math,Essay
2018,Southeast,RJ,3EM,544.8814025858271,86.28642884328849,0.9824366254903109,0.7196241995281429,503.5632895944705,579.3617362716392,538.3138978422878,551.8514278616638,557.9021317829457
2018,Center-West,DF,3EM,544.0723058802557,81.2047444675375,0.9997808819501507,0.7117514036182159,506.94706914426985,578.0363357725757,543.5114956168893,548.0612890360148,548.6299126637555
2018,South,SC,3EM,541.3619720742416,75.61113363778821,0.9896667527770602,0.8646629603891591,506.37396657871597,581.9707922964408,537.3155813783527,551.456547495861,534.7264965750024
2018,Southeast,MG,3EM,540.9079301194591,86.16464013609374,0.9849119484256342,0.8193103654078573,504.94959784499866,573.4737053304344,530.5976984260062,552.6199659653702,549.5443219289476
2018,Southeast,SP,3EM,539.9403636999238,80.2461179419931,0.973736075968728,0.8675859506513596,503.53532010488885,577.6099292442301,540.2215507631943,552.8452847351582,531.5849497262622
2018,Southeast,ES,3EM,531.8372233189458,83.56201926394851,0.995256794059329,0.8940215502259298,496.5594059057474,568.6068063530439,522.6955783682233,543.050415346709,535.1915189433438
2018,South,PR,3EM,531.5998186628336,77.98686811004177,0.9977400704344714,0.8484436916783843,501.11990257248675,575.433263899765,532.2055176514772,541.5836920253587,512.7959222804551
2018,South,RS,3EM,528.8426874323349,72.482137051251,0.9846203779991511,0.9295411822042748,492.05998545983283,571.9383943719321,529.6737999457603,534.0722121234155,520.9255262363945
2018,Northeast,RN,3EM,523.8541986168143,83.63012298221796,0.9958234273597636,0.697392005735795,487.39488265237173,557.5832827143353,516.6843302990898,532.2675376160015,531.400788671805
2018,Center-West,MS,3EM,521.2845949535192,80.74386491938992,0.9962790068330966,0.8893501805054151,493.3941381023348,559.7456363208657,519.5303760282021,525.7958519622455,513.4584837545126
2018,Northeast,SE,3EM,520.8897512257128,85.9074725107544,0.9995289314595274,0.7985079305372704,484.33494384137543,553.1970965194679,509.212881499909,519.3090789308571,544.0010030719077
2018,Center-West,GO,3EM,519.2962500878117,82.81204729056128,0.9940758552847305,0.9036227876106194,489.17393482172065,554.8478646284011,515.492919011312,526.9936161946631,517.195796460177
2018,Northeast,PB,3EM,517.6533696522436,82.43934494019521,0.9949054200669842,0.7674957459903696,481.55769286229275,551.840837348977,507.58920634920634,523.4541403799705,529.8338220918866
2018,Northeast,BA,3EM,513.8694049843102,78.09118949107443,0.9913084367320936,0.826523576094179,480.8726400447939,551.072323114213,508.4034600644808,516.9192158409794,517.2699121146396
2018,Northeast,PE,3EM,510.7345917311926,79.32719309378813,0.9985316748789338,1.0653861195511567,478.886903156191,546.5767092153976,505.8205590133044,523.2753656635895,506.5810294515809
2018,Center-West,MT,3EM,510.61203634199927,76.39062414349068,0.9973423008081576,0.8856278220770487,482.441719884951,550.0826547531319,508.9492269464384,517.8919368205528,500.1393025266596
2018,Northeast,AL,3EM,507.8115219657095,77.28035834144892,0.9988457360130364,0.804984696108439,474.86359389429083,541.7589964945324,501.3094471731633,515.8921818972075,510.75535636204637
2018,Northeast,PI,3EM,505.9610103712047,83.78621153398268,0.9922735853198121,0.8317753596728256,474.627265155356,540.3041322314049,497.8705946670429,511.961806460959,509.3062148543051
2018,North,PA,3EM,505.3635388388735,76.24050419668254,0.9667934614989205,0.8755648369848956,473.6236164969376,543.0970556540481,497.929101355691,506.30824196734386,510.8430698327542
2018,Northeast,CE,3EM,504.8356784115409,83.06569509286838,0.9978497799023633,1.1994399123341044,472.1885415878302,540.5880195827747,499.62539384184015,515.7336072842096,504.690568167982
2018,North,RR,3EM,504.7191523990699,69.57005377712126,0.9992880028479886,0.9388368983957219,481.6730545080562,545.432643312102,509.62642470550776,514.99451303155,477.4465240641711
2018,North,RO,3EM,503.57796451080634,69.96230143450786,0.9976709366162037,1.0255929022351136,476.08820146392475,542.943472233548,503.400952923929,510.9883670268386,490.3139396007507
2018,North,TO,3EM,499.2488784337315,74.64756807914142,0.999073988332253,0.9578676601028916,473.7789363636363,535.4116642222415,494.3136426353915,505.8822208075664,491.82543906333154
2018,North,AP,3EM,496.91737654320985,68.29490955949088,0.9985908877407234,0.8663863266413456,466.8062551327676,537.0966347398395,496.16348118453385,499.7839698836413,489.73955507325013
2018,North,AC,3EM,494.85469283621296,69.96144799257576,0.9942913064752895,0.9630851398052152,465.2477568740955,534.3022374429224,497.5708858836043,498.06261456825854,484.0119384228715
2018,North,AM,3EM,492.6105933756889,67.7872036653363,0.9940532675396976,1.1496,467.02572098647806,531.5925799676343,495.1394837246073,500.62489187009754,474.29163636363637
2018,Northeast,MA,3EM,492.4035366986029,69.53335669671313,0.9943175202030787,0.9477134280921692,466.2944832155477,532.0609095532762,490.9340117325653,496.4649402566425,479.76604573143817
